Gender,Age,Married,Number of Dependents,City,Zip Code,Tenure in Months,Offer,Phone Service,Internet Service,Total Charges,Total Revenue,Customer Status
Male,57,Yes,0,White Water,92282,16,Offer D,Yes,Yes,857.8,1194.44,Stayed
Female,80,No,1,San Francisco,94132,30,None,Yes,Yes,2974.5,4097.1,Stayed
Female,62,No,0,Yucca Valley,92284,12,None,No,Yes,743.3,702.89,Stayed
Female,20,No,0,Crestline,92325,60,None,Yes,Yes,6396.45,7038.45,Churned
Male,47,No,0,West Covina,91792,55,Offer B,Yes,Yes,3627.3,5148.05,Stayed
Female,39,No,0,Atascadero,93422,1,None,Yes,Yes,45.35,57.81,Joined
Male,31,Yes,1,Millbrae,94030,34,None,No,Yes,1325.85,1325.85,Stayed
Male,56,No,0,Reseda,91335,15,None,No,Yes,438.25,528.25,Churned
Female,32,No,2,Los Angeles,90056,2,None,Yes,Yes,144.15,175.85,Churned
Female,62,Yes,3,Sacramento,95834,6,None,Yes,No,94.45,359.23,Stayed
Male,30,Yes,0,Venice,90291,66,None,Yes,Yes,6981.35,8533.01,Churned
Male,50,No,3,Hayward,94542,3,None,Yes,No,60.65,119.39,Joined
Female,39,Yes,2,Caspar,95420,72,None,Yes,Yes,6843.15,8192.43,Stayed
Female,58,No,0,Kenwood,95452,10,None,Yes,Yes,629.55,713.05,Stayed
Male,37,No,0,Colfax,95713,1,None,Yes,Yes,50.45,78.7,Churned
Female,32,Yes,3,Mariposa,95338,47,None,Yes,Yes,3007.25,4500.07,Stayed
Male,62,No,0,Woodacre,94973,22,None,No,Yes,1304.85,1304.85,Stayed
Male,53,No,0,South Lake Tahoe,96150,31,None,Yes,Yes,3066.45,3353.82,Churned
Female,64,Yes,5,Shasta Lake,96019,39,Offer C,Yes,Yes,3107.3,4693.82,Stayed
Male,71,Yes,0,Chino,91710,30,None,Yes,Yes,1527.5,1667.0,Churned
Female,43,Yes,1,Traver,93673,12,None,Yes,No,232.4,528.2,Stayed
Male,74,Yes,0,Paskenta,96074,10,None,Yes,Yes,856.65,1321.65,Churned
Male,77,Yes,0,Mi Wuk Village,95346,45,None,Yes,Yes,3480.35,3902.9,Stayed
Male,51,Yes,0,Covelo,95428,18,None,Yes,Yes,1742.95,1946.35,Churned
Male,19,Yes,3,Big Bend,96011,70,Offer A,No,Yes,4138.7,4089.47,Stayed
Female,56,Yes,0,Amboy,92304,72,Offer A,No,Yes,4784.45,4784.45,Stayed
Female,49,No,0,March Air Reserve Base,92518,12,Offer D,Yes,Yes,1238.45,1431.29,Churned
Female,53,Yes,2,Hemet,92543,3,None,Yes,No,54.7,85.09,Joined
Female,31,No,0,San Diego,92130,4,None,Yes,Yes,305.55,429.35,Churned
Male,56,No,0,Comptche,95427,6,None,Yes,No,130.5,172.08,Stayed
Female,77,Yes,0,San Diego,92107,61,None,Yes,Yes,5895.45,7954.2,Stayed
Female,79,Yes,0,Lakewood,90713,42,None,Yes,Yes,4599.15,6044.65,Stayed
Male,37,No,0,Winchester,92596,1,Offer E,Yes,Yes,50.75,96.52,Joined
Male,53,No,0,Los Angeles,90004,45,None,No,Yes,1840.75,1840.75,Stayed
Female,34,No,0,Manteca,95336,8,Offer E,Yes,Yes,574.5,842.82,Stayed
Female,52,No,0,Herald,95638,14,Offer D,Yes,Yes,921.4,1439.54,Stayed
Male,22,No,0,Hayward,94544,18,Offer D,Yes,Yes,1299.8,2176.04,Stayed
Female,42,No,0,Lakewood,90713,43,None,Yes,No,1188.2,2285.99,Stayed
Male,33,Yes,0,Inglewood,90304,27,None,Yes,Yes,1421.75,1665.02,Stayed
Female,43,No,0,Pasadena,91103,18,Offer D,Yes,Yes,1345.75,1550.23,Stayed
Male,37,Yes,0,Redlands,92374,5,Offer E,No,Yes,100.4,100.4,Churned
Female,54,Yes,2,Anza,92539,52,Offer B,Yes,Yes,4326.8,5988.72,Stayed
Male,51,Yes,0,Chico,95926,3,None,Yes,No,49.65,142.83,Joined
Female,44,No,0,Long Beach,90805,23,None,Yes,Yes,1081.25,2203.23,Stayed
Female,31,Yes,2,Bradley,93426,17,Offer D,Yes,No,409.9,720.32,Churned
Female,23,Yes,0,Oak Park,91377,20,None,Yes,No,393.15,952.35,Stayed
Male,68,No,0,Applegate,95703,31,Offer C,Yes,Yes,2877.95,3353.8,Stayed
Female,60,Yes,0,Grass Valley,95949,1,None,Yes,No,20.3,26.94,Joined
Male,64,No,0,Van Nuys,91401,35,None,Yes,No,684.4,2182.4,Stayed
Female,61,Yes,2,Rio Oso,95674,6,Offer E,No,Yes,217.5,267.5,Stayed
Female,32,No,0,Rio Dell,95562,2,None,Yes,Yes,166.3,249.04,Churned
Male,23,No,0,Mammoth Lakes,93546,14,Offer D,Yes,No,275.7,785.58,Stayed
Male,33,No,0,La Puente,91746,63,None,Yes,Yes,5825.5,6505.73,Stayed
Male,25,Yes,0,Stockton,95207,68,Offer A,Yes,Yes,7320.9,8953.58,Stayed
Male,39,No,0,Sonoma,95476,3,None,Yes,Yes,217.45,238.36,Joined
Male,52,No,0,Mammoth Lakes,93546,58,None,Yes,Yes,4807.35,7398.21,Stayed
Female,43,No,1,Santa Clarita,91350,19,None,Yes,Yes,1934.45,2491.38,Churned
Female,41,No,0,San Diego,92121,1,Offer E,Yes,Yes,45.8,77.91,Churned
Female,69,Yes,1,San Diego,92114,24,None,Yes,Yes,2263.45,2762.17,Stayed
Female,27,No,0,Blue Lake,95525,18,None,Yes,Yes,1553.9,1993.1,Churned
Male,59,Yes,0,Palm Desert,92260,51,None,Yes,Yes,3966.3,5580.96,Stayed
Male,38,Yes,0,Hanford,93230,45,Offer B,Yes,Yes,3597.5,4020.17,Stayed
Female,27,Yes,1,Davis Creek,96108,61,Offer B,Yes,Yes,3641.5,5370.2,Stayed
Female,62,No,0,Glendale,91203,1,Offer E,Yes,No,20.2,68.45,Churned
Female,27,Yes,0,Walnut,91789,33,None,Yes,Yes,1857.3,2367.15,Stayed
Male,19,No,0,Sun Valley,91352,2,None,Yes,Yes,84.5,184.12,Churned
Female,24,Yes,0,Hacienda Heights,91745,8,None,Yes,No,156.25,247.05,Churned
Female,40,Yes,2,Mill Creek,96061,26,None,Yes,No,494.9,825.36,Stayed
Female,37,No,0,Lakewood,90715,23,None,Yes,Yes,1778.5,2331.42,Stayed
Male,49,No,0,Wheatland,95692,1,Offer E,No,Yes,44.65,44.65,Churned
Female,32,No,0,Stockton,95219,2,Offer E,Yes,Yes,196.9,273.92,Churned
Male,79,Yes,0,Los Angeles,90019,13,Offer D,Yes,Yes,1261.0,1886.95,Stayed
Female,55,Yes,1,Los Angeles,90004,1,Offer E,Yes,No,20.15,23.24,Churned
Female,40,Yes,0,West Covina,91790,4,Offer E,No,Yes,129.6,129.6,Stayed
Male,58,No,0,El Nido,95317,1,Offer E,Yes,No,19.75,21.36,Joined
Male,46,No,0,Santa Rosa,95404,22,Offer D,Yes,Yes,1254.7,2342.16,Churned
Female,31,No,5,Salinas,93901,2,None,Yes,No,35.85,95.47,Churned
Male,54,No,0,Rosamond,93560,1,Offer E,No,Yes,35.9,35.9,Churned
Female,60,No,0,Sloughhouse,95683,21,Offer D,Yes,Yes,1493.2,2135.59,Stayed
Male,71,Yes,0,Irvine,92606,45,Offer B,Yes,Yes,4525.8,4632.9,Stayed
Female,33,No,0,San Lucas,93954,12,Offer D,Yes,Yes,1066.9,1401.9,Stayed
Male,25,Yes,0,Long Beach,90806,72,Offer A,Yes,Yes,4720.0,7072.24,Stayed
Male,22,Yes,2,San Gabriel,91775,63,None,Yes,Yes,4674.55,7331.26,Stayed
Female,36,Yes,0,Sloughhouse,95683,15,None,Yes,Yes,1308.4,1732.9,Churned
Male,30,Yes,0,Riverside,92504,43,None,Yes,Yes,3581.6,5042.31,Stayed
Female,69,Yes,0,Berkeley,94703,60,None,Yes,Yes,6668.35,8145.55,Stayed
Male,33,Yes,0,Hyampom,96046,31,None,Yes,Yes,1882.8,2773.12,Stayed
Female,49,Yes,1,Norwalk,90650,53,Offer B,Yes,No,1007.9,2614.33,Stayed
Female,68,No,0,Piercy,95587,67,None,Yes,Yes,3725.5,6970.31,Stayed
Male,61,No,0,Van Nuys,91405,72,None,Yes,Yes,6362.35,9681.55,Stayed
Female,57,No,2,Wofford Heights,93285,4,None,Yes,No,85.5,194.98,Stayed
Female,48,No,0,Daly City,94015,51,None,No,Yes,3077.0,3077.0,Stayed
Female,34,No,0,San Bruno,94066,15,Offer D,Yes,Yes,720.1,1118.2,Stayed
Female,29,Yes,2,Washington,95986,69,Offer A,Yes,No,1436.95,2015.86,Stayed
Male,38,No,0,Selma,93662,4,Offer E,Yes,Yes,220.75,341.03,Stayed
Female,55,No,0,Inglewood,90302,1,None,Yes,No,19.9,22.28,Joined
Male,19,No,0,Sugarloaf,92386,55,Offer B,Yes,Yes,5552.05,7872.5,Stayed
Male,50,No,0,Garden Grove,92840,4,None,No,Yes,146.4,146.4,Stayed
Female,49,No,0,Oroville,95966,2,Offer E,No,Yes,72.4,72.4,Churned
Male,34,No,0,San Mateo,94403,45,Offer B,Yes,Yes,4740.0,5375.4,Churned
Female,33,Yes,0,Point Reyes Station,94956,19,Offer D,Yes,Yes,839.65,1495.34,Stayed
Male,67,Yes,0,Sutter,95982,3,Offer E,No,Yes,93.7,93.7,Churned
Female,23,Yes,3,Los Angeles,90010,28,Offer C,Yes,Yes,3046.05,3182.97,Churned
Female,25,Yes,1,El Cajon,92020,23,None,Yes,Yes,1868.4,2094.72,Stayed
Male,53,No,0,Sacramento,95826,1,None,Yes,No,20.55,36.46,Churned
Female,20,No,0,Manhattan Beach,90266,25,Offer C,No,Yes,1293.8,1293.8,Stayed
Male,22,Yes,0,Maxwell,95955,71,Offer A,Yes,Yes,5727.15,7007.99,Stayed
Male,20,No,0,Chico,95928,14,None,Yes,Yes,1117.55,1375.99,Stayed
Male,28,No,0,San Diego,92119,24,None,Yes,Yes,1242.25,1394.31,Stayed
Male,76,No,0,Twentynine Palms,92278,56,None,Yes,Yes,5594.0,5894.64,Stayed
Male,78,Yes,0,Corte Madera,94925,1,None,Yes,Yes,80.3,97.81,Churned
Male,68,Yes,0,Williams,95987,7,None,Yes,Yes,475.0,497.33,Stayed
Female,63,No,0,Salinas,93907,5,Offer E,Yes,Yes,352.65,394.25,Stayed
Female,47,Yes,0,Atwater,95301,1,Offer E,Yes,Yes,69.4,112.86,Churned
Female,21,Yes,1,Santa Clara,95051,19,Offer D,No,Yes,434.8,434.8,Stayed
Female,35,No,0,Los Angeles,90042,7,Offer E,Yes,Yes,552.95,685.88,Churned
Female,58,Yes,1,Parker Dam,92267,16,Offer D,Yes,Yes,1195.75,1836.23,Stayed
Female,32,Yes,2,Antioch,94509,10,Offer D,Yes,Yes,660.05,1080.05,Stayed
Female,40,No,0,Rocklin,95765,72,None,Yes,Yes,4265.0,5174.36,Stayed
Male,69,No,0,Chula Vista,91910,51,None,Yes,Yes,4905.75,5116.89,Stayed
Male,68,No,0,Twain Harte,95383,67,None,Yes,Yes,7839.85,10865.37,Stayed
Female,75,Yes,0,Jackson,95642,25,None,Yes,Yes,1813.1,2777.85,Stayed
Female,51,Yes,2,Chula Vista,91914,45,Offer B,Yes,Yes,3541.1,4000.55,Stayed
Male,50,No,0,San Francisco,94116,1,Offer E,Yes,No,19.3,35.66,Joined
Female,45,No,0,Sun City,92586,30,Offer C,Yes,Yes,2555.9,2836.1,Churned
Male,44,Yes,1,Lemoore,93245,11,Offer D,Yes,Yes,1020.2,1443.48,Stayed
Female,45,Yes,0,Arroyo Grande,93420,20,Offer D,Yes,Yes,1683.7,1911.5,Stayed
Male,23,Yes,0,Mentone,92359,70,Offer A,Yes,Yes,8244.3,9761.9,Stayed
Male,46,No,0,Duarte,91010,38,None,Yes,Yes,2354.8,4110.78,Churned
Female,77,Yes,0,San Diego,92126,1,None,No,Yes,24.8,24.8,Churned
Male,28,No,0,Mill Valley,94941,3,Offer E,Yes,Yes,293.65,391.93,Churned
Female,42,Yes,2,Thousand Oaks,91360,64,None,Yes,Yes,6721.6,7614.4,Stayed
Male,34,No,0,Tehama,96090,65,Offer B,Yes,No,1218.65,4124.15,Stayed
Female,34,No,0,Davis,95616,9,Offer E,Yes,Yes,889.9,1010.53,Churned
Female,29,No,0,Half Moon Bay,94019,60,None,Yes,Yes,4039.5,6436.5,Stayed
Male,47,No,0,Nevada City,95959,35,None,Yes,No,705.45,1307.45,Stayed
Male,60,No,0,Oxnard,93035,11,Offer D,No,Yes,383.55,511.02,Stayed
Female,21,Yes,0,Saint Helena,94574,33,None,Yes,No,740.3,1870.48,Churned
Female,26,No,0,Laguna Hills,92653,36,None,Yes,Yes,3003.55,3503.95,Stayed
Male,24,No,0,Upland,91786,3,None,Yes,Yes,244.45,319.75,Joined
Male,41,No,0,Santa Barbara,93111,31,None,Yes,Yes,3109.9,3378.07,Stayed
Male,43,No,0,Long Beach,90803,27,None,Yes,No,460.25,500.59,Stayed
Female,65,No,0,Bellflower,90706,40,Offer B,Yes,Yes,3233.85,5028.25,Churned
Female,19,Yes,0,Los Angeles,90004,3,Offer E,Yes,Yes,134.5,267.88,Churned
Female,63,No,0,Redwood City,94062,52,None,No,Yes,1982.1,2112.1,Stayed
Male,61,No,2,Anaheim,92802,21,Offer D,Yes,Yes,1747.2,2028.39,Stayed
Female,21,Yes,0,Moorpark,93021,24,None,Yes,Yes,1559.45,1750.06,Stayed
Male,44,Yes,0,Van Nuys,91411,67,None,Yes,Yes,5798.3,8317.5,Stayed
Male,29,No,0,Nubieber,96068,10,None,Yes,Yes,568.2,908.0,Stayed
Male,26,No,0,Spring Valley,91978,8,Offer E,Yes,Yes,553.4,888.84,Stayed
Male,24,No,0,Dobbins,95935,6,None,Yes,No,110.15,275.39,Stayed
Female,63,No,0,San Francisco,94104,21,None,Yes,Yes,2119.5,2309.76,Churned
Male,30,Yes,0,Littlerock,93543,65,Offer B,Yes,No,1292.6,2467.15,Stayed
Male,62,Yes,2,San Bernardino,92404,72,Offer A,Yes,Yes,6130.85,9298.85,Stayed
Female,20,No,1,Riverside,92507,66,Offer A,Yes,Yes,5930.05,7717.99,Stayed
Male,19,Yes,0,Columbia,95310,66,Offer A,Yes,Yes,6075.9,7611.72,Stayed
Male,37,No,0,Reedley,93654,47,None,Yes,Yes,4889.3,5671.38,Stayed
Male,49,No,0,Woodland Hills,91367,4,None,Yes,No,83.75,191.91,Stayed
Male,45,No,2,Scotia,95565,21,Offer D,Yes,No,397.0,976.6,Stayed
Female,26,Yes,0,Lake Elsinore,92532,25,None,Yes,Yes,1797.75,2725.25,Stayed
Male,40,No,0,Oakdale,95361,24,None,Yes,Yes,2282.55,3144.87,Churned
Female,42,Yes,3,Independence,93526,72,Offer A,Yes,No,1859.2,3170.32,Stayed
Female,20,No,0,Ramona,92065,36,None,Yes,Yes,3565.65,4242.43,Stayed
Male,24,Yes,2,San Luis Obispo,93405,49,Offer B,No,Yes,1838.15,1838.15,Stayed
Male,52,No,0,San Diego,92122,1,Offer E,Yes,No,19.6,33.77,Churned
Male,29,Yes,1,Auberry,93602,18,None,Yes,Yes,1611.15,1796.37,Stayed
Male,39,Yes,1,Glenn,95943,15,None,Yes,Yes,1151.55,1642.5,Stayed
Male,20,Yes,0,Rio Nido,95471,8,None,Yes,Yes,632.95,675.67,Churned
Male,62,Yes,0,Miramonte,93641,8,Offer E,Yes,Yes,659.45,1046.17,Stayed
Male,79,No,0,Roseville,95747,54,Offer B,Yes,Yes,3529.95,3774.44,Stayed
Male,56,Yes,0,Fullerton,92832,42,Offer B,Yes,Yes,2386.85,3225.32,Stayed
Female,44,Yes,3,San Francisco,94111,13,None,Yes,No,332.5,789.97,Stayed
Female,51,No,0,Ocotillo,92259,66,Offer A,Yes,No,1683.6,3054.42,Stayed
Female,56,Yes,0,Redwood City,94061,63,Offer B,Yes,Yes,4965.1,7412.65,Stayed
Male,51,No,0,San Francisco,94131,71,None,Yes,Yes,5708.2,6579.37,Stayed
Female,21,Yes,0,Larkspur,94939,15,None,Yes,No,330.8,516.95,Stayed
Female,73,No,0,San Diego,92117,1,Offer E,Yes,Yes,69.95,102.45,Churned
Female,52,No,0,Philo,95466,10,None,Yes,No,222.65,327.25,Stayed
Female,60,No,0,Los Angeles,90040,2,None,Yes,No,39.8,110.8,Joined
Female,52,No,0,Homeland,92548,15,None,Yes,No,369.1,983.65,Stayed
Female,43,Yes,0,Capitola,95010,53,None,Yes,Yes,5835.5,6189.54,Stayed
Male,38,No,0,Los Angeles,90027,14,Offer D,No,Yes,712.75,722.75,Churned
Female,30,Yes,2,Villa Park,92861,35,Offer C,Yes,No,708.8,1348.95,Stayed
Male,75,No,0,San Marino,91108,15,None,Yes,Yes,1217.25,1398.45,Churned
Female,65,No,0,Los Angeles,90059,43,Offer B,Yes,Yes,3838.75,4379.69,Stayed
Female,53,Yes,1,Garden Grove,92844,72,Offer A,Yes,Yes,8425.15,11033.9,Stayed
Male,70,No,0,Glendale,91203,55,None,Yes,Yes,6382.55,7994.05,Stayed
Female,73,Yes,0,Colusa,95932,66,None,Yes,Yes,4738.85,7643.51,Stayed
Female,77,No,0,San Diego,92130,23,Offer D,Yes,Yes,2293.6,3010.51,Churned
Female,62,Yes,0,Calabasas,91302,40,None,Yes,Yes,2379.1,4310.7,Stayed
Male,50,Yes,0,Oakland,94601,42,Offer B,Yes,Yes,4138.05,5702.89,Churned
Female,70,No,0,Montrose,91020,15,None,Yes,Yes,1147.45,1267.3,Churned
Male,62,No,0,Santa Ysabel,92070,22,None,Yes,No,422.5,872.62,Stayed
Female,72,Yes,0,Corona,92882,56,Offer B,Yes,Yes,4275.75,5939.11,Stayed
Female,66,No,0,Isleton,95641,72,None,Yes,Yes,7748.75,10003.07,Stayed
Male,40,Yes,0,Downey,90242,62,Offer B,Yes,No,1424.6,4445.86,Stayed
Male,72,Yes,0,Anaheim,92806,71,Offer A,Yes,Yes,8016.6,11340.82,Stayed
Female,32,Yes,2,San Mateo,94404,39,Offer C,Yes,Yes,2341.5,4218.96,Stayed
Male,27,Yes,0,Tracy,95376,50,None,Yes,Yes,5231.3,6395.3,Stayed
Female,19,No,0,Rancho Santa Margarita,92688,55,None,Yes,Yes,4589.85,7056.6,Stayed
Male,39,Yes,0,Running Springs,92382,40,Offer B,No,Yes,1716.45,1716.45,Churned
Female,60,No,0,Hayward,94542,6,Offer E,Yes,Yes,487.05,702.33,Stayed
Female,29,Yes,0,Mather,95655,72,Offer A,Yes,Yes,4888.2,5775.24,Stayed
Male,22,Yes,0,Spring Valley,91977,69,None,No,Yes,4055.5,4175.5,Stayed
Female,47,No,0,Taft,93268,1,None,Yes,Yes,71.1,108.61,Joined
Male,73,Yes,0,Corning,96021,63,None,Yes,Yes,6991.9,9330.46,Stayed
Male,23,No,0,Olancha,93549,1,None,Yes,Yes,71.35,106.63,Churned
Male,40,No,0,Watsonville,95076,66,Offer A,Yes,No,1699.15,3825.67,Stayed
Male,48,Yes,2,Lakehead,96051,63,Offer B,Yes,No,1245.6,1917.81,Stayed
Male,50,Yes,2,Ontario,91764,12,Offer D,Yes,No,306.05,712.85,Stayed
Male,56,Yes,0,Weott,95571,62,Offer B,No,Yes,2345.55,2345.55,Stayed
Male,63,No,0,Midway City,92655,1,None,Yes,No,20.2,33.28,Joined
Male,50,Yes,2,Ducor,93218,10,Offer D,Yes,Yes,563.5,761.2,Stayed
Male,67,No,0,Keeler,93530,49,Offer B,Yes,Yes,4060.9,6177.21,Stayed
Female,55,No,2,Whittier,90606,22,None,No,Yes,1031.4,1031.4,Stayed
Female,22,Yes,3,Millville,96062,62,Offer B,Yes,Yes,3425.35,5457.89,Stayed
Female,72,No,0,Wrightwood,92397,1,Offer E,Yes,Yes,70.55,88.75,Churned
Female,62,Yes,0,San Diego,92109,6,None,Yes,No,146.3,336.5,Churned
Male,69,No,0,Glendale,91208,54,None,Yes,Yes,4931.8,5935.12,Stayed
Female,57,No,0,San Diego,92109,1,None,Yes,Yes,79.65,102.13,Churned
Female,76,No,0,San Diego,92121,9,Offer E,Yes,Yes,762.5,878.69,Churned
Female,73,No,2,Lucerne,95458,33,Offer C,Yes,Yes,3465.05,3885.8,Stayed
Male,35,No,0,Lincoln,95648,64,Offer B,Yes,Yes,5632.55,6553.51,Stayed
Male,70,No,0,Canyon Country,91351,1,None,Yes,Yes,69.65,76.88,Churned
Female,74,No,0,Cobb,95426,27,None,Yes,Yes,2287.25,3128.84,Churned
Male,27,No,0,Richmond,94804,16,None,Yes,Yes,1483.25,1950.29,Churned
Male,44,No,3,Oxnard,93030,1,Offer E,Yes,Yes,49.85,92.4,Joined
Male,80,No,0,Yorkville,95494,65,Offer B,Yes,Yes,6496.15,7681.1,Stayed
Female,68,No,0,Pomona,91768,71,Offer A,Yes,Yes,7181.25,7458.86,Stayed
Female,39,No,0,San Diego,92126,10,None,Yes,Yes,799.65,855.95,Churned
Female,28,No,0,Fresno,93720,13,Offer D,No,Yes,446.1,446.1,Churned
Female,51,Yes,3,Irvine,92602,24,Offer C,Yes,No,490.65,985.05,Stayed
Female,55,Yes,0,Fullerton,92832,67,None,No,Yes,2545.7,2545.7,Stayed
Male,63,No,0,Studio City,91604,14,Offer D,No,Yes,419.7,419.7,Stayed
Male,68,Yes,0,Sheridan,95681,24,None,No,Yes,828.2,828.2,Stayed
Female,63,No,0,Canoga Park,91304,70,None,Yes,Yes,7737.55,9311.79,Stayed
Female,44,No,0,Rescue,95672,1,Offer E,Yes,No,20.3,46.67,Churned
Male,79,Yes,0,Spring Valley,91978,9,None,Yes,No,183.15,388.26,Stayed
Male,58,No,0,Silverado,92676,10,None,Yes,No,225.85,382.95,Stayed
Male,39,Yes,0,Pleasant Grove,95668,65,Offer B,Yes,Yes,5769.6,8957.33,Churned
Male,71,No,0,Glendale,91204,1,Offer E,Yes,Yes,45.1,60.38,Churned
Female,59,No,0,Rancho Palos Verdes,90275,30,Offer C,Yes,Yes,2427.1,2629.3,Stayed
Male,20,No,1,Esparto,95627,13,Offer D,Yes,Yes,659.35,1005.54,Stayed
Male,52,No,0,San Diego,92113,4,None,Yes,Yes,265.35,456.63,Churned
Female,31,No,0,Clarksburg,95612,11,Offer D,Yes,No,211.95,723.34,Stayed
Female,21,Yes,0,San Jose,95124,62,Offer B,Yes,Yes,6891.4,9537.56,Stayed
Male,58,No,0,San Diego,92117,2,None,Yes,Yes,181.1,244.04,Churned
Male,40,No,0,Crestline,92325,9,Offer E,Yes,Yes,811.65,951.42,Stayed
Female,75,No,0,El Nido,95317,71,Offer A,Yes,Yes,7413.55,10811.61,Stayed
Male,39,Yes,0,Los Angeles,90014,58,Offer B,Yes,Yes,5681.1,6011.12,Stayed
Male,25,No,0,Reseda,91335,72,Offer A,Yes,No,1777.6,3886.48,Stayed
Female,46,No,0,Kettleman City,93239,10,Offer D,Yes,Yes,428.7,419.3,Stayed
Female,57,No,0,Stirling City,95978,19,Offer D,Yes,Yes,1093.4,1857.58,Stayed
Male,63,Yes,2,San Jose,95116,59,None,Yes,Yes,4541.9,5482.36,Stayed
Male,61,No,0,Anaheim,92806,54,Offer B,Yes,Yes,3883.3,5374.78,Stayed
Female,74,No,0,San Diego,92122,4,Offer E,Yes,Yes,396.1,522.54,Churned
Female,55,Yes,0,North Fork,93643,42,None,Yes,No,1108.2,2520.66,Stayed
Male,49,Yes,2,Carmel,93923,48,None,Yes,Yes,5443.65,6047.01,Stayed
Female,26,No,1,Indio,92201,43,None,Yes,Yes,2737.05,2977.85,Stayed
Male,39,Yes,0,Glennville,93226,68,None,Yes,Yes,6132.7,8962.18,Stayed
Female,61,No,0,Anaheim,92804,12,Offer D,Yes,Yes,1001.2,1152.71,Stayed
Male,47,Yes,0,Warner Springs,92086,38,None,No,Yes,2193.2,2193.2,Stayed
Male,73,Yes,0,San Francisco,94111,14,None,Yes,Yes,1013.35,1649.79,Stayed
Male,22,Yes,0,South Gate,90280,72,None,Yes,Yes,7565.35,8651.83,Stayed
Female,23,Yes,1,Lawndale,90260,11,None,No,Yes,565.35,565.35,Stayed
Male,58,No,0,Porter Ranch,91326,17,None,Yes,Yes,946.95,1566.94,Stayed
Female,31,No,0,Escondido,92027,10,Offer D,No,Yes,449.3,449.3,Stayed
Male,20,No,0,Santa Rosa,95401,4,Offer E,Yes,Yes,305.55,425.47,Churned
Male,65,Yes,0,San Jose,95128,39,None,Yes,Yes,4284.8,5581.55,Churned
Male,74,No,0,Roseville,95678,23,None,Yes,Yes,2483.5,2888.76,Churned
Male,33,Yes,1,Gardena,90247,9,None,Yes,Yes,906.85,1239.31,Stayed
Male,42,Yes,1,Vallejo,94589,4,None,Yes,Yes,284.9,433.82,Stayed
Female,39,Yes,1,Scott Bar,96085,36,None,Yes,Yes,3684.95,5258.15,Stayed
Female,29,No,0,Baker,92309,6,None,No,Yes,255.6,255.6,Stayed
Female,36,Yes,0,Greenview,96037,72,None,Yes,Yes,6065.3,6161.78,Stayed
Female,61,No,0,Berkeley,94709,7,None,Yes,Yes,604.7,886.94,Churned
Female,58,Yes,3,San Bruno,94066,56,None,Yes,No,1090.1,3071.38,Stayed
Female,28,No,0,Salinas,93907,6,None,Yes,Yes,514.6,758.44,Stayed
Female,77,No,0,Ventura,93003,49,Offer B,Yes,Yes,5166.2,6953.23,Stayed
Male,35,No,0,Laguna Hills,92653,15,None,Yes,No,311.6,363.95,Stayed
Female,24,Yes,3,Bakersfield,93313,23,Offer D,Yes,No,451.55,494.79,Stayed
Female,46,No,0,Gridley,95948,54,None,Yes,Yes,4299.95,6420.67,Stayed
Female,25,Yes,0,El Sobrante,94803,71,Offer A,Yes,Yes,5924.4,6366.73,Stayed
Male,34,No,0,Jacumba,91934,34,None,Yes,Yes,1734.2,1970.46,Stayed
Female,47,Yes,3,Pinecrest,95364,42,None,Yes,No,1014.25,1600.15,Stayed
Male,54,Yes,3,Castaic,91384,8,Offer E,Yes,No,125.0,232.44,Stayed
Male,43,No,0,Redondo Beach,90278,39,Offer C,Yes,Yes,2730.85,3069.76,Stayed
Female,49,No,0,Dorris,96023,1,Offer E,Yes,Yes,93.85,110.0,Churned
Male,27,No,0,Rohnert Park,94928,2,Offer E,Yes,No,51.6,106.54,Joined
Female,66,No,0,Mineral,96063,50,Offer B,Yes,Yes,5347.95,5877.95,Stayed
Female,26,Yes,0,Bishop,93514,72,Offer A,Yes,Yes,6869.7,8928.18,Stayed
Female,55,Yes,0,San Diego,92103,24,None,Yes,Yes,1747.85,2173.37,Churned
Male,20,No,0,Los Angeles,90061,11,None,No,Yes,425.1,425.1,Stayed
Female,30,No,0,San Bernardino,92407,7,None,Yes,Yes,458.1,795.22,Stayed
Male,55,No,0,Santa Maria,93454,7,None,Yes,Yes,701.3,752.89,Stayed
Female,45,Yes,2,Magalia,95954,59,Offer B,Yes,No,1286.0,1431.73,Stayed
Male,35,Yes,3,Los Angeles,90022,66,None,No,Yes,3708.4,3708.4,Stayed
Female,62,Yes,1,Pittsburg,94565,72,Offer A,Yes,No,1679.25,3201.33,Stayed
Male,73,Yes,0,Oakland,94605,33,None,Yes,Yes,3055.5,4525.32,Stayed
Female,74,Yes,0,Roseville,95661,66,None,Yes,Yes,5265.1,6697.3,Churned
Male,19,No,0,La Crescenta,91214,3,None,No,Yes,82.15,82.15,Joined
Female,48,No,2,Los Angeles,90042,11,None,Yes,Yes,1105.4,1408.67,Churned
Male,79,Yes,0,Lancaster,93535,69,Offer A,No,Yes,3952.65,3992.65,Stayed
Female,51,Yes,1,Mcarthur,96056,24,None,Yes,No,452.55,1182.39,Stayed
Female,52,No,0,Tustin,92782,31,None,Yes,No,689.35,1500.31,Stayed
Female,30,Yes,0,Stanton,90680,70,Offer A,Yes,Yes,6859.05,8711.95,Stayed
